,X_value,Y_value,Z_value
448,-7.806338172028751,-9.144601293778582,23.796914304846037
449,-7.977213601261024,-9.392754510446892,23.92168325980804
450,-8.154639328061618,-9.635861764830008,24.077510351022415
451,-8.337174286965503,-9.871340004805745,24.264341937493896
452,-8.523290075206738,-10.096005468456067,24.481641609269943
453,-8.711414621368922,-10.306914677781275,24.728604751421734
454,-8.89971384213293,-10.500763728904161,25.00394398006317
455,-9.086178979577808,-10.674008434029169,25.305674578369825
456,-9.268713938481692,-10.823344889279088,25.631543624541013
457,-9.445222623622723,-10.945409119797123,25.978547222842483
458,-9.613259590575389,-11.036596866808136,26.343037785596923
459,-9.770597738166465,-11.094565362108288,26.7210458791555
460,-9.914791621970444,-11.11643119867746,27.107797454940567
461,-10.043570472163639,-11.100091892230164,27.498196618402936
462,-10.154838193524188,-11.044586307093027,27.8867183470314
463,-10.24641135352932,-10.949013378572264,28.267301208362195
464,-10.316543206160812,-10.81391374548414,28.634527461874615
465,-10.363836354604091,-10.640128401542864,28.982121111123885
466,-10.387068076646404,-10.430180327891023,29.30461077459404
467,-10.385496005230006,-10.186592505671221,29.59679327574539
468,-10.358858128452168,-9.913810187372796,29.853840925005034
469,-10.307372789565163,-9.615858128627984,30.07183792971939
470,-10.231433006423092,-9.29808264661991,30.24761947116844
471,-10.132392507190074,-8.966130413429621,30.37909355053726
472,-10.011561351379775,-8.625588030158585,30.464865501949234
473,-9.87081729096178,-8.282102168887853,30.50461347943283
474,-9.712474764410228,-7.941559785616818,30.499249379907376
475,-9.538760872898349,-7.609066913610256,30.44989966427322
476,-9.352470410055293,-7.289309089275854,30.358817254331054
477,-9.156354500859756,-6.986491281184605,30.22873784083885
478,-8.953207938940887,-6.7040375351728905,30.06293352450714
479,-8.745738180626926,-6.444951400219992,29.864944611022718
480,-8.536609013595656,-6.2113353606114075,29.638740534034422
481,-8.328396888223953,-6.0045109778980255,29.387915240224302
482,-8.123590917587777,-5.825379316773624,29.11627724025543
483,-7.924243528258533,-5.67430080311572,28.827742326781387
484,-7.732407146807631,-5.551275436924314,28.525850805488965
485,-7.549741181952381,-5.455642437423961,28.213874777088698
486,-7.377905042410086,-5.386801094818811,27.895086342291105
487,-7.2181651190439595,-5.343610060496729,27.572382114839932
488,-7.071394784863109,-5.325048127804763,27.24849778549316
489,-6.938685756128921,-5.32979373519203,26.9259008400325
490,-6.820649393947772,-5.3568857469851565,26.606844200258635
491,-6.7178097221251285,-5.404582104776161,26.29336622399124
492,-6.630472421214179,-5.47210188583043,25.987451628054732
493,-6.558986840418568,-5.558303741535834,25.69087056529251
494,-6.503527654340115,-5.661926181321075,25.405393188547972
495,-6.4639201883769974,-5.782188282451543,25.132467804692993
496,-6.440382785781498,-5.917948696315104,24.87354272059944
